,Unnamed: 0,ACT_cnt,Rep_cnt,ACT_text_abuse_prob,Rep_ID,rounds,abusive_speech,counter_speech,label,rep_support_final,rep_abusive_final,rep_category_notes,ACT_text_notes,rep_notes
871,826,ACT_2091,reply_1,0.77480817,1493492729724030720,R4,"[PLAYER] Seeing comments on hizab, sometimes I support the Racism against Black, somehow they deserved it. If you don't have knowledge on something don't do paid post for few thousand bucks. You moron France ban hizab many years ago what's your thoughts on that?? (1/2)","[PLAYER] You moron there are specific uniform in each college to avoid discrimination among rich and poor, Few month ago they used to come in uniform. We know you are not playing well you have money problems just you can beg it from Indian. No need to do paid tweets",agrees_with_the_post,no,no,,,
872,6792,ACT_4976,reply_10,0.70979345,1491184189223632896,R6,Absolutely sickening [PLAYER] should be absolutely ashamed of himself and [CLUB] should banish him from the team. No place for animal cruelty. Imagine being so hard you kick lumps out of your cat! Disgusting to see. #Zouma #WestHam #KurtZouma [URL],[USER] [PLAYER] [CLUB] Sick sick cunt I hope he gets fucking jumped for this sick sick fucker,disagrees_with_the_post,no,no,,,
873,669,ACT_1704,reply_1,0.7979027,1487761529881640704,R4,Stop making excuses for [PLAYER]!! He is a rapist and deserves a very long jail sentence. The UK police should also investigate [CLUB] for a possible cover up given the reports that they knew about the assaults for months. Beyond disgusting! #masongreenwood [USER],"[USER] [USER] [PLAYER] [CLUB] [USER] If man United is found wanting for a “cover up”, I’m done with the club.",agrees_with_the_post,no,no,,,
874,6469,ACT_4177,reply_1,0.63552469,1487814465202626304,R6,Mason Greenwood seen in public since the allegations. Police waiting for the rat 🐀 [PLAYER] [URL],[USER] [PLAYER] [USER] no be the Benz be this,disagrees_with_the_post,no,no,,,
875,3497,ACT_5126,reply_5,0.9954254,1430930980114731008,R5,"well done [PLAYER], you just did the impossible in making a fanbase that already hated you hate you even more 👍 you’re a disgrace to City and football in general, hope you rot in prison you ugly twat",[USER] [PLAYER] I never hated him as footballer that's harsh.. He just wasn't that good after injury not his fault.. I'll despise him for this however if true,disagrees_with_the_post,no,no,,,
876,5266,ACT_1189,reply_1,0.58591211,1435699906690355200,R6,Is [PLAYER] still rubbish? Asking for a friend ….,[USER] [PLAYER] No but that ankle needs looking after,disagrees_with_the_post,no,no,,,
877,2903,ACT_4257,reply_2,0.98246229,1489652297584029696,R5,I hate you both so much just leave my club [PLAYER] [PLAYER],[USER] [PLAYER] [PLAYER] cook mane,disagrees_with_the_post,no,no,,,
878,2411,ACT_1918,reply_2,0.9968971,1490890892907261952,R5,All time scumbag  [PLAYER]  You shouldn’t be a part of society you lowlife,"[USER] [PLAYER] Lol, ease up Montante",disagrees_with_the_post,no,no,,,
879,5724,ACT_2356,reply_3,0.55617136,1501564333599436800,R6,"Rashford needs to fix up Asap the way people are talking on his name is sickening me, and he's allowing it. Stop being a bitch and play better. [PLAYER]",[USER] [PLAYER] I don’t usually agree with you but I think on this one. You hate the nail on the head 👊,agrees_with_the_post,no,no,,,
880,3435,ACT_3787,reply_3,0.76548696,1487812779893571584,R5,"What is wrong with you [USER] [USER] !! Why are you protecting [PLAYER] for abusing women, and permanently suspending someone that thinks this is disgusting!! Shame on you, are you gonna suspend me and rest of Twitter? You guys are disgusting!! [URL]",[USER] [USER] [USER] [PLAYER] Going to post this too if that’s ok mate,other,no,no,,,
881,3065,ACT_4997,reply_1,0.99736077,1428788169244303104,R5,[USER] [USER] [USER] [USER] [PLAYER] [CLUB] Piss off you backward mouth breathing c***. Poor oxygen. It must be cringing big time when you take a breath. Twat [URL],[USER] [USER] [USER] [USER] [PLAYER] [CLUB] We can add verbal assault to the law suit too then.,disagrees_with_the_post,no,no,,,
882,1267,ACT_3392,reply_1,0.96838099,1492805136887914496,R4,"FYI [PLAYER] is a disgusting human being who not only abuses animals himself , but is teaching a child to abuse them also. There is a special place in hell for people like this.",[USER] [PLAYER] He shouldn't be allowed to own a pet and be required to pay for the upkeep of that cat.,agrees_with_the_post,no,no,,,
883,1771,ACT_4899,reply_1,0.91799176,1488071747157082112,R4,"Yet another guy who defends sexual & physical abuse. “It’s all about the money”, you inept maggot, course it is. ✊🏻💦 Maybe you should sit down with your mum & ask her to confirm your dumb af opinion. Proud no doubt. [PLAYER] #masongreenwood #abuse #DomesticAbuse #notorape [URL]",[USER] [PLAYER] Look at all the attention you have!😍,agrees_with_the_post,no,no,,,
884,997,ACT_2575,reply_1,0.74520558,1452368787949432832,R4,[PLAYER] [USER] work harder then you fraud,[USER] [PLAYER] He isn’t a fraud tbf,disagrees_with_the_post,no,no,,,
885,4207,ACT_3767,reply_1,0.9884333,1439237902500864000,R3,This man is our firmino replacement 🤣🤣🤣🤣 Get out you smelly Portuguese rat [PLAYER],[USER] [PLAYER] But #YNWA? 😒🙄,disagrees_with_the_post,no,no,,,
886,4635,ACT_1263,reply_1,0.89826351,1493143783789285120,R1,Kick this scum bag out of soccer like he kicked his cat around his house. Him and his family who laughed about it. And he calls himself Muslim! He doesn't know the first thing. Learn your Deen [PLAYER] #Criminal #KurtZouma #KurtZoumaAnimalAbuser [URL],[USER] [PLAYER] And that is not the end of the world for him because the same Islam you talk about teaches forgiveness and where is that in you 🐈,disagrees_with_the_post,yes,no,,,
887,2065,ACT_334,reply_1,0.98735934,1474824325878497280,R5,[USER] [PLAYER] wake your asses up bitches,[USER] [USER] [PLAYER] NO LITERALLY IM SO FURIOUS,disagrees_with_the_post,no,no,,,
888,5315,ACT_1286,reply_1,0.66941577,1429210715559284736,R6,[PLAYER] You are bald,[USER] [PLAYER] You’re at least 40 and wear stone island.,disagrees_with_the_post,no,no,,,
889,3385,ACT_2714,reply_3,0.76752681,1462162201880502272,R5,The support by the [CLUB] is rather quiet. The most noise I heard out of them was in dismay at their own players or to boo at [PLAYER] (who is a cunt) and walking out with 15 minutes still to go is just disrespectful.,[USER] [CLUB] [PLAYER] Can you blame him for  Wanting to win stuff Earning more money Not having to live near Leicester Not being called a cunt by fans he gave his all for,disagrees_with_the_post,yes,no,,,
890,1007,ACT_2610,reply_1,0.85587716,1461816261369860096,R4,I’ll never forgive you [PLAYER],[USER] [PLAYER] Wdym if he joins now he’ll be the captain when they lift the ucl in 5 years,agrees_with_the_post,no,no,,,
891,5230,ACT_1075,reply_2,0.9031176,1487844416261922816,R6,The number of people sticking up for [PLAYER] is totally sick!! Vile scum like that shouldn't be released for VERY long time!! #masongreenwood,[USER] [PLAYER] I disagree. I think Man Utd should release him immediately. If found guilty he should not play again.,disagrees_with_the_post,no,no,,,
892,6840,ACT_5071,reply_11,0.63079476,1490952174024597504,R6,West Ham player [PLAYER] filmed violently kicking his cat. Doesn’t he understand difference between a simple animal and a football? Horrible man should be prosecuted,[USER] [PLAYER] Right well now the hatred seeps through. A defenceless animal is a step too far. Zouma needs putting down,disagrees_with_the_post,no,no,,,
893,1072,ACT_2798,reply_1,0.98328251,1477266264045367296,R4,[PLAYER] I hope you are watching this is how to finish you bozo [URL],[USER] [PLAYER] No hermano I beg for 120K a week for doing nothing!,agrees_with_the_post,no,no,,,
894,3422,ACT_3448,reply_4,0.96860135,1470999907154731008,R5,Mikel Arteta is such a vindictive twat who should never have managed Arsenal Football Club. What a horrible human being. I stand with [PLAYER] .,"[USER] [PLAYER] Auba can leave Arsenal man,...i dont care what player you are, you cant be underperforming and still have disciplinary issues everytime...rules are rules.",agrees_with_the_post,no,no,,,
895,3076,ACT_5040,reply_1,0.95675325,1491175794059935488,R5,Hey [PLAYER] You are a damn psychopath. Who does this kind of thing anyway? Seek help. 🙄,"[USER] [PLAYER] Did that kid hold up the cat for him to smack? If so, this is definitely not the ""one off"" he claims it to be. Which is still one way too many. 😾😾😾",disagrees_with_the_post,no,no,,,
896,6664,ACT_4664,reply_2,0.58217913,1491065136970231808,R6,"Those two poor cats are most likely terrified of Kurt Zouma & his entire family. When you ‘love and cherish’ something, you don’t do that to it. The way the kid held it up and didn’t even flinch when it was slapped makes me think it’s not an isolated incident. Fuck you [PLAYER] [URL]",[USER] [PLAYER] Maisie says keep the dirty filthy beast away from her. Hope he never gets to kick a football let alone a animal ever again. [URL],agrees_with_the_post,yes,no,,,
897,1852,ACT_5159,reply_1,0.79921114,1462543124975210496,R4,"[PLAYER] [CLUB] Don't worry. You're gonna join him on the outside soon coz You're NEXT for the EXIT along with your partner McT. Maguire & Lindelof gonna join y'all soon.  GET OUT, all of you Rubbish Sub-par Unskilled Liabilities of a Player. TIME's UP!!! #FredOut #McTominayOut #MaguireOut","[USER] [PLAYER] [CLUB] Clearly you think you were responsible for Ole leaving and now think by tweeting a hashtag, you can get any player to leave the club. Deluded twat.",disagrees_with_the_post,yes,yes,,,
898,3474,ACT_4718,reply_4,0.99332076,1482410875760017408,R5,LOOOOOOOL you’re just a shit Ramsdale [PLAYER] [URL],[USER] [PLAYER] What is he complaining about? Lol Such whiners,disagrees_with_the_post,no,no,,,
899,4598,ACT_4661,reply_1,0.98745954,1490821314424320000,R2,I hope [CLUB] sack your arse off [PLAYER] Absolutely disgusting behaviour [URL],[USER] [CLUB] [PLAYER] Truly disgusting. Needs locking up.,agrees_with_the_post,no,no,,,
900,3806,ACT_1547,reply_1,0.81481475,1482354100020912128,R3,Kevin you dog!! [PLAYER],[USER] [PLAYER] Fu and f city,other,no,no,,,
901,1422,ACT_3861,reply_1,0.95249218,1499515049068662784,R4,"[PLAYER] [PLAYER] Fuck off man, If u had giving that pass we would have beaten Watford",[USER] [PLAYER] [PLAYER] Hey relax 😂,disagrees_with_the_post,no,no,,,
902,1042,ACT_2714,reply_1,0.76752681,1462147118865555456,R4,The support by the [CLUB] is rather quiet. The most noise I heard out of them was in dismay at their own players or to boo at [PLAYER] (who is a cunt) and walking out with 15 minutes still to go is just disrespectful.,[USER] [CLUB] [PLAYER] Why is he a cunt for? 🤔,agrees_with_the_post,no,no,,,
903,1516,ACT_4139,reply_1,0.99639004,1484970790500118528,R4,[PLAYER] Portuguese rat looking twat,[USER] [PLAYER] Wtf?,disagrees_with_the_post,no,no,,,
904,4682,ACT_3562,reply_1,0.97826278,1491733478630645504,R1,First class knobhead! [PLAYER],[USER] [PLAYER] You're the first class fool,agrees_with_the_post,no,no,,,
905,3810,ACT_1571,reply_1,0.99447918,1431952825974726656,R3,[PLAYER] Please LEAVE united useless prick,[PLAYER] And bring your fat greedy Cust agent with you,agrees_with_the_post,no,yes,,,
906,1865,ACT_5194,reply_1,0.97317421,1500764177727643648,R4,Do us all a favour [PLAYER] and fcuk off,"[USER] [PLAYER] Clarity, don't play shit when you get your chance and you'll get more minutes.",agrees_with_the_post,no,no,,,
907,4168,ACT_3532,reply_1,0.9001826,1491003379510054912,R3,Exactly this Sarah! 🤬🤬🤬🤬🤬 [USER] [CLUB] #AnimalAbuse #scumbag [PLAYER] #CatsOfTwitter #dogsoftwitter,[USER] [USER] [CLUB] [PLAYER] Absolutely!!,agrees_with_the_post,no,no,,,
908,5560,ACT_1975,reply_12,0.9762966,1491197000947503104,R6,"Strike this abusive bastard off, there is no reason for this disgusting abuse of a defenceless animal under any circumstances. Setting this example to those children and followers is absolutely not acceptable, no words for this scum [PLAYER] [CLUB]",[USER] [PLAYER] [CLUB] Absolutely #KurtZouma [PLAYER] you are an absolute piece of shit.,disagrees_with_the_post,no,no,,,
909,3360,ACT_2413,reply_5,0.80605167,1475085272144658432,R5,[PLAYER] Get out of my team dont wanna see you tomorrow,[USER] [PLAYER] Probably never been a game in your life,disagrees_with_the_post,no,no,,,
910,6860,ACT_5119,reply_3,0.99691629,1465046027724111872,R6,[PLAYER] [USER] fuck off u prick think of the fans for once,[USER] [PLAYER] [USER] So he isn’t allowed to be cold?,disagrees_with_the_post,yes,no,,,
911,2336,ACT_1626,reply_2,0.70199484,1439676802612539136,R5,"[PLAYER] Come on, what do you think you are doing on the pitch? Are you a soccer player or a model like Kai the idiot",[USER] [PLAYER] Surprise surprise name+numbers being a prick on a faceless account,disagrees_with_the_post,no,no,,,
912,3328,ACT_1862,reply_3,0.8382023,1449745322654187520,R5,[CLUB] [USER] this piece of scum purports to be a #lufc fan. Identify & ban. Hatred towards our players [PLAYER] should NEVER be tolerated. This is not banter or a football opinion it’s hatred and discrimination [BODY] [URL],[USER] [CLUB] [USER] [PLAYER] [BODY] Bunch of Haters ! Enjoy the win and support always our Club and all our lads 💙💛🤍,disagrees_with_the_post,no,no,,,
913,6739,ACT_4842,reply_5,0.97994208,1479110257175531520,R6,"It’s no surprise someone with this mentality would feel threatened by the arrival of Ronaldo. If you’re complaining about the demands BEFORE Ronaldo, you’ll never survive alongside him. Legend v Loser. You’re not winning this battle you absolute fraud [PLAYER] [URL]","[USER] [PLAYER] The guy is a fraud and we call him our captain. Seriously, he’s clearly not fit to lead any premiership team let alone M.U.F.C",disagrees_with_the_post,no,no,,,
914,6950,ACT_5319,reply_1,0.56904918,1457316733279248384,R6,"[PLAYER] [CLUB] Just go away, ain’t nobody worried about your useless apology letter every week.","[USER] [PLAYER] [CLUB] We’re all upset but there’s no need to get nasty about it. Maguire’s not been playing well at all but he’s clearly just trying to speak to the fans. Even with everyone wanting ole out, that’s fine and I agree but let’s not get nasty about it, he’s still a club legend.",disagrees_with_the_post,yes,no,,,
915,6051,ACT_3046,reply_16,0.58797097,1483790281191431936,R6,1 So my 11 year old son has quit his football team this week as a couple of team mates have told him he's he's terrible player! U get some reet horrible little twats! His confidence is down! He a good player can we have a like to pick him up [USER] [PLAYER] [USER],[USER] [USER] [PLAYER] [USER] Where are you based. I run a men’s football team when the weather and light night resume bring him along to our training and the lads will have a kick about with your son. I take my step son to every game and training and he joins in and he’s the same age as your boy. Dm me,disagrees_with_the_post,no,no,,,
916,3110,ACT_5201,reply_1,0.96611041,1498957960113971200,R5,"Not only are you a proper shit footballer . Your an absolute bottle job , every fucking tackle every fucking header , jog around like a complete tosser doing fuck all ! How your still a spurs player is beyond me [PLAYER]",[USER] [PLAYER] How can you this respect your own players disgusting 🤦🏻‍♂️,disagrees_with_the_post,no,no,,,
917,639,ACT_1621,reply_1,0.9740839,1462763676604186624,R4,Didn’t think Mount was a money whore… looks as he’s leaving. Prick. [PLAYER],[USER] [PLAYER] wait what?,other,no,no,,,
918,3525,ACT_5533,reply_5,0.8091203,1446310531892137984,R5,[PLAYER] rather be dead than be a mag,[USER] [PLAYER] All you got to do now is go to St James park and be caught holding hands with a bloke by the owners and they’ll sort that for you mate,disagrees_with_the_post,no,no,,,
919,3779,ACT_1389,reply_1,0.99074334,1440762877233688320,R3,I hate you [PLAYER],[USER] [PLAYER] We hate you more,disagrees_with_the_post,no,no,,,
920,5539,ACT_1901,reply_9,0.78364938,1430196533727842304,R6,"If you commented under [PLAYER] post last night because you didn't like what he tweeted, then you ain't Chelsea and you're a sad sad little mug who needs to grow up and take a long hard look at yourself.",[USER] [PLAYER] 100% in agreement with you mate👍,disagrees_with_the_post,no,no,,,
921,3259,ACT_836,reply_3,0.84696317,1441921152096641024,R5,"Hey [PLAYER], next time I see u taking a penalty kick knowing CR7 is in the field, I’m whooping ur silly ass. Do not ever try that shit again!",[USER] [PLAYER] Its so disrespectful to take CR7 off penalty duties💔,disagrees_with_the_post,no,no,,,
