Unnamed: 0,JB_review,ACT_ID,ACT_cnt,Rep_ID,Rep_cnt,ACT_text,ACT_text_normalised,rep_text,Rep_text_normalised,ACT_text_notes,reply category,JB reply category,reply support,JB reply support,reply abusive,JB reply abusive,rep_text_notes
,Priority,1476281647066718211,ACT_291,1476283032013348864,reply_5,Have that you little rat @nealmaupay18,Have that you little rat [PLAYER1],@cpfcboiling @nealmaupay18 Way to soft from lukaku! Smash that cu*ts face in,[USER1] [PLAYER1] Way to soft from lukaku! Smash that cu*ts face in,,disagrees_with_the_post,agrees_with_the_post,no,no,yes,yes,
,Priority,1447984867606769665,ACT_1735,1447987217683648513,reply_4,You have blood on your hands g @laporte https://t.co/3WZGESaq7v,You have blood on your hands g [PLAYER1] [URL],@AP10ii @Laporte Stones kept a CS against Spurs in both PL games that season asw 😢😢 Pep will #pay,[USER1] [PLAYER1] Stones kept a CS against Spurs in both PL games that season asw 😢😢 Pep will #pay,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,Priority,1485370245300768780,ACT_2156,1485374816504983554,reply_3,"Why does @paulpogba posting anything about his religion have to do with anything? This fanbase is a bit of a joke at this point. Let the man live, you pieces of shit! https://t.co/f1yiF5qFOO","Why does [PLAYER1] posting anything about his religion have to do with anything? This fanbase is a bit of a joke at this point. Let the man live, you pieces of shit! [URL]","@Utd__Agenda @paulpogba Is not just Man Utd fanbase, it's a human race thing","[USER1] [PLAYER1] Is not just Man Utd fanbase, it's a human race thing",abuse not against the player,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
,Priority,1465958477897994246,ACT_3257,1465972945768046595,reply_3,And some ppl still call this clown goat @Cristiano 🤡🤡🤡🤡🤡 https://t.co/YvhgxTdgjw,And some ppl still call this clown goat [PLAYER1] 🤡🤡🤡🤡🤡 [URL],@mapisssh @Cristiano You sef koraa stl get food to eat,[USER1] [PLAYER1] You sef koraa stl get food to eat,not abusive,other,other,no,no,no,no,reply not in english
,Priority,1490817875963228166,ACT_4136,1490840679588966403,reply_3,Sociopathic vile scum of the earth @KurtZouma,Sociopathic vile scum of the earth [PLAYER1],"@lamb_matty @KurtZouma Didn't think a big lad, someone with his assumed decent character, the size of him could act so vile/ cruel/ just behave really, really bad to a little harmless animal. Let's have it, right,shocking conduct. Disgusting!","[USER1] [PLAYER1] Didn't think a big lad, someone with his assumed decent character, the size of him could act so vile/ cruel/ just behave really, really bad to a little harmless animal. Let's have it, right,shocking conduct. Disgusting!",,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,Priority,1487703655302062081,ACT_4373,1487750474820460544,reply_3,"If this is true then Greenwood’s contract should be terminated and released from the club. I could never celebrate or support an abuser. I feel for his girlfriend, I hope she is able to heal after this. Really hope this isn’t true but I’m fucking disgusted in @masongreenwood. 😔","If this is true then Greenwood’s contract should be terminated and released from the club. I could never celebrate or support an abuser. I feel for his girlfriend, I hope she is able to heal after this. Really hope this isn’t true but I’m fucking disgusted in [PLAYER1]. 😔",@KingCantona21 @masongreenwood It’s down to a police investigation if they’ve been contacted. An see what happens to him then . It could be the end of him playing for a premier club he will end up abroad,[USER1] [PLAYER1] It’s down to a police investigation if they’ve been contacted. An see what happens to him then . It could be the end of him playing for a premier club he will end up abroad,,other,agrees_with_the_post,no,no,no,no,
,Priority,1433196086211104777,ACT_4413,1433210984903151623,reply_3,@VirgilvDijk 😡😡,[PLAYER1] 😡😡,@ManUtdRonaldo7 @VirgilvDijk Yeah bro its me i was excited i love him and i just wanted to take a picture and done sorry to virgil If i scared him or anything like That,[USER1] [PLAYER1] Yeah bro its me i was excited i love him and i just wanted to take a picture and done sorry to virgil If i scared him or anything like That,not so abusive,disagrees_with_the_post,other,no,no,no,no,
,Priority,1487691424867004417,ACT_4536,1487692026686681091,reply_3,"Well done @masongreenwood 
 

 Career down the drain because you are despicable 👍 
 

 Hope you’re released later today.",Well done [PLAYER1] Career down the drain because you are despicable 👍 Hope you’re released later today.,@davidbelle_ @masongreenwood 20 years old? sheet rip in peperoni,[USER1] [PLAYER1] 20 years old? sheet rip in peperoni,,disagrees_with_the_post,other,no,no,no,no,
,Priority,1435357997124014083,ACT_4990,1435473348083978244,reply_3,@VirgilvDijk @OnsOranje I would kill my entire family for you,[PLAYER1] [USER1] I would kill my entire family for you,@lfchIoe @VirgilvDijk @OnsOranje Chloe at the next family gathering contemplating risking it all. https://t.co/CPIjx2l7BY,[USER1] [PLAYER1] [USER2] Chloe at the next family gathering contemplating risking it all. [URL],not abusive,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
51,Priority,1437848905744457728,ACT_35,1438407160606593029,reply_1,"Pathetic. @ManUtd 
 @JesseLingard @awbissaka",Pathetic. [CLUB] [PLAYER1] [PLAYER2],@zoraski_gujju @ManUtd @JesseLingard @awbissaka Pls cal for siemens products service 9867601640,[USER1] [CLUB] [PLAYER1] [PLAYER2] Pls cal for siemens products service 9867601640,,disagrees_with_the_post,other,no,no,no,no,
295,Priority,1442178625957138436,ACT_166,1442179480580206596,reply_1,"@HKane doesn’t give a flying fuck and you know what I can’t blame him, he’s seen how bad this side is for 3 years. Failed by a poisonous little rat of a chairman!!!","[PLAYER1] doesn’t give a flying fuck and you know what I can’t blame him, he’s seen how bad this side is for 3 years. Failed by a poisonous little rat of a chairman!!!",@jay11284xxx @HKane He is just as bad and unprofessional don’t defend him he is there to do a job not like he doesn’t get paid well. If you and I performed like Kane and whole team did we would be sacked. No defence for him or any other player today.,[USER1] [PLAYER1] He is just as bad and unprofessional don’t defend him he is there to do a job not like he doesn’t get paid well. If you and I performed like Kane and whole team did we would be sacked. No defence for him or any other player today.,not abuse against the player,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
319,Priority,1465690797815173131,ACT_183,1465691273608646659,reply_1,Can we get a shout out for Jonny who's a twat please @Kalvinphillips @LiamCooper__ @Patrick_Bamford 😁,Can we get a shout out for Jonny who's a twat please [PLAYER1] [PLAYER2] [PLAYER3] 😁,"@k4ty_b @Kalvinphillips @LiamCooper__ @Patrick_Bamford 😂😂 I love you too , I’ll still be there tonight 😜","[USER1] [PLAYER1] [PLAYER2] [PLAYER3] 😂😂 I love you too , I’ll still be there tonight 😜",,agrees_with_the_post,disagrees_with_post,no,no,no,no,
590,Priority,1486051625777217538,ACT_318,1486768358238433280,reply_1,@MarcusRashford @JewishChron Fuck off. Don't white men ever tire of making demands from black men?,[PLAYER1] [USER1] Fuck off. Don't white men ever tire of making demands from black men?,"@channy_b @MarcusRashford @JewishChron No, “some of them” are so inadequate that they wish we would just disappear. I wish they would chase the real anti-Semites and racist, but that would be too hard 😳","[USER1] [PLAYER1] [USER2] No, “some of them” are so inadequate that they wish we would just disappear. I wish they would chase the real anti-Semites and racist, but that would be too hard 😳",not so abusive,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
1002,Priority,1432313816218435588,ACT_381,1432314176563781635,reply_1,"@Don7Penaldo @Makesense_Noni @AlexGoldberg_ @ManUtd @Cristiano 😂 None of them proved kid there is a difference between Accusation and Guilty.
 Maybe you are one of that child who didn't know who is your real father thats what we call rape or son of a whore",[USER1] [USER2] [USER3] [CLUB] [PLAYER1] 😂 None of them proved kid there is a difference between Accusation and Guilty. Maybe you are one of that child who didn't know who is your real father thats what we call rape or son of a whore,@dwane317 @Makesense_Noni @AlexGoldberg_ @ManUtd @Cristiano Rapist https://t.co/zeEjK4ASMg,[USER1] [USER2] [USER3] [CLUB] [PLAYER1] Rapist [URL],Not abusive to footballers,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1033,Priority,1432037310632239111,ACT_407,1432037670356664324,reply_1,"Hey, @SkySportsPL, why do you continue to pay Graham Souness a salary just for him to bully @paulpogba? You'd swear he was personally assaulted by him. Useless, angry, old prick. #WOLMUN","Hey, [USER1] why do you continue to pay Graham Souness a salary just for him to bully [PLAYER1]? You'd swear he was personally assaulted by him. Useless, angry, old prick. #WOLMUN",@pHitzy @SkySportsPL @paulpogba It is psychotic stuff now like,[USER1] [USER2] [PLAYER1] It is psychotic stuff now like,Abusive to commentator,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
1039,Priority,1494313527699513348,ACT_413,1494322703515275264,reply_1,You bastard - this is why I have trust issues! Ffs @Mattytargett,You bastard - this is why I have trust issues! Ffs [PLAYER1],@LincolnClarets @Mattytargett Doubt even he could have said we'd be that shit,[USER1] [PLAYER1] Doubt even he could have said we'd be that shit,not so abusive,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1266,Priority,1480917214551232516,ACT_540,1480918095455825921,reply_1,To hell with you @Benrahma2 you're Shit💩 #TeamSierraLeone #AFCON2021,To hell with you [PLAYER1] you're Shit💩 #TeamSierraLeone #AFCON2021,@SajorBaldeh @Benrahma2 R fr b cuss u mami 1week if e b score da ball,[USER1] [PLAYER1] R fr b cuss u mami 1week if e b score da ball,,disagrees_with_the_post,disagrees_with_the_post,no,no,yes,no,reply not english
1274,Priority,1430498939489427465,ACT_547,1430499344285896704,reply_1,Shame on you Shame on you @HKane https://t.co/N8oOIz9ZbD,Shame on you Shame on you [PLAYER1] [URL],"@BernardoS1Iva @HKane both clubs, same story https://t.co/1z7FFE6rVy","[USER1] [PLAYER1] both clubs, same story [URL]",,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
1586,Priority,1495439708494704644,ACT_738,1495439921687023617,reply_1,@D_DeGea You’re shit,[PLAYER1] You’re shit,@UtdRamii @D_DeGea Benderson holding bench inject,[USER1] [PLAYER1] Benderson holding bench inject,,disagrees_with_the_post,other,no,no,no,no,
1865,Priority,1449042288001355777,ACT_841,1449047079129686030,reply_1,@TrentAA @AnythingLFC_ You’re shit,[PLAYER1] [USER1] You’re shit,@Hus3Muk @TrentAA @AnythingLFC_ Yeah shit at looking ugly,[USER1] [PLAYER1] [USER2] Yeah shit at looking ugly,,disagrees_with_the_post,disagrees_with_the_post,no,yes,no,no,
2258,Priority,1463934497817251844,ACT_1038,1463942278691577866,reply_1,"#Rangnick is one man. And @HarryMaguire93 still turns like a fat cunt stuck in a phone box.
 Calm the fuck down and let's just see how it goes. #mufc",#Rangnick is one man. And [PLAYER1] still turns like a fat cunt stuck in a phone box. Calm the fuck down and let's just see how it goes. #mufc,@MickySwinger @HarryMaguire93 I've seen stena Ferry's turn quicker than Maguire 🤷‍♂️,[USER1] [PLAYER1] I've seen stena Ferry's turn quicker than Maguire 🤷‍♂️,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
2281,Priority,1475580219188822022,ACT_1043,1475581589723701258,reply_1,Chief whingebag @B_Fernandes8,Chief whingebag [PLAYER1],@kayswag8 @B_Fernandes8 I tell you . Followed by bruno. He figure he catch elite status,[USER1] [PLAYER1] I tell you . Followed by bruno. He figure he catch elite status,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
2499,Priority,1452623575219904525,ACT_1170,1452628280268500992,reply_1,@paulpogba Thank you!!🙏🏾 @GNev2 is just a piece of ass who is going to do anything for his clueless pal Ole a big ass FRAUD!!,[PLAYER1] Thank you!!🙏🏾 [USER1] is just a piece of ass who is going to do anything for his clueless pal Ole a big ass FRAUD!!,"@FlexyNelly @paulpogba @GNev2 😂😂😂😂😂
 Omo Madiba you get work rate pass Fred so 😂😂😂😂😂",[USER1] [PLAYER1] [USER2] 😂😂😂😂😂 Omo Madiba you get work rate pass Fred so 😂😂😂😂😂,,other,other,yes,yes,no,no,some kind of pidgin english
3045,Priority,1501317530853330947,ACT_1367,1501318183705321472,reply_1,"Pick that fucker out.
 

 🚀 @JackClarke09 https://t.co/nfLrApZ2AM",Pick that fucker out. 🚀 [PLAYER1] [URL],@WhatTheFalkPod @JackClarke09 McGeady-esque,[USER1] [PLAYER1] McGeady-esque,not abusive,other,other,no,no,no,no,
3331,Priority,1444773879495290880,ACT_1522,1444775113103134721,reply_1,@JackGrealish U re soooooo bad and not suitable for city https://t.co/VxrR9FzY82,[PLAYER1] U re soooooo bad and not suitable for city [URL],"@FahedCoach @JackGrealish https://t.co/bixbDZXuCO
 You will love this. Check this interesting story of the club without a country",[USER1] [PLAYER1] [URL] You will love this. Check this interesting story of the club without a country,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
3940,Priority,1449382718710616066,ACT_1746,1449391243897810949,reply_1,You are garbage @HarryMaguire93,You are garbage [PLAYER1],@canksm1 @HarryMaguire93 Indeed.,[USER1] [PLAYER1] Indeed.,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
4138,Priority,1444269606206513152,ACT_1861,1444270243782664192,reply_1,Fuck u @Fred08oficial,Fuck u [PLAYER1],Fuck u again @Fred08oficial,Fuck u again [PLAYER1],,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
4498,Priority,1491157355324907520,ACT_2040,1491158670616727553,reply_1,Maguire you are shit. @HarryMaguire93,Maguire you are shit. [PLAYER1],@Ricardosclone @HarryMaguire93 Wya we’ve been waiting for u,[USER1] [PLAYER1] Wya we’ve been waiting for u,,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
4907,Priority,1482397776969449474,ACT_2137,1482398032306089986,reply_1,"@michaelkeane04 how you're a professional footballer is beyond me, fuck off with rafa you bag of shite","[PLAYER1] how you're a professional footballer is beyond me, fuck off with rafa you bag of shite",@NafferEFC @michaelkeane04 Pack it in you clown,[USER1] [PLAYER1] Pack it in you clown,,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
5322,Priority,1488446613622341637,ACT_2250,1488448162041843719,reply_1,I just hate @Arsenal the way they treated @Auba.,I just hate [CLUB] the way they treated [PLAYER1].,@realPJackBauer @Arsenal @Auba It will come to bite them gwe Linda games are coming back thick and fast,[USER1] [CLUB] [PLAYER1] It will come to bite them gwe Linda games are coming back thick and fast,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
5359,Priority,1457160185038848005,ACT_2276,1457313227264512003,reply_1,"@HarryMaguire93 you snake. What about you pull the rest of the team out of the mud when you're out on the pitch and play with some pride? If you're not playing for Ole, play for the fans you absolute melt 🤬🤬","[PLAYER1] you snake. What about you pull the rest of the team out of the mud when you're out on the pitch and play with some pride? If you're not playing for Ole, play for the fans you absolute melt 🤬🤬",@vanwaitsy @HarryMaguire93 We need a flying boots and smashing things inside the dressing room again. No doubt about that. This good guy/friendly management style is not working!,[USER1] [PLAYER1] We need a flying boots and smashing things inside the dressing room again. No doubt about that. This good guy/friendly management style is not working!,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
